,file_name,class_name,wave_min,wave_max,wave_mean,wave_var,amp_min,amp_max,amp_mean,amp_var,spectral_centroid_min,spectral_centroid_max,spectral_centroid_mean,spectral_centroid_var,spectral_rolloff_min,spectral_rolloff_max,spectral_rolloff_mean,spectral_rolloff_var,spectral_bandwidth_min,spectral_bandwidth_max,spectral_bandwidth_mean,spectral_bandwidth_var,mel_frequency_min,mel_frequency_max,mel_frequency_mean,mel_frequency_var,chroma_min,chroma_max,chroma_mean,chroma_var,zero_crossing_rate
1266,Sylvia-curruca-195110.wav,sylvia-curruca,1.4095984e-09,0.50523376,-0.51994324,0.021275286,5.489590072977074e-06,0.00026873851974874613,4.687953221885457e-12,1.4128477468056479e-05,5178.97903341821,10409.501261570273,3558.6387792301534,506.2297075539751,7552.27604031315,10453.125,23.4375,1366.4434778900663,4202.5604993310535,6340.6051068676,1010.2724905481773,909.968125669752,-30.033237,68.54557,-662.14233,102.84407,0.5198473,1.0,3.8285452e-05,0.28810817,15
1267,Chloris-chloris-187828.wav,chloris-chloris,2.1615933e-05,0.9355011,-0.8944092,0.027112532,5.9401973314890015e-06,0.00020094610490427263,1.9866242670460638e-11,1.4467647788476869e-05,4097.865569962681,8904.85422979296,1642.9257383433242,701.5195194953927,4923.22560852251,16968.75,492.1875,918.9945404198944,4106.739473723831,7558.11343106329,1478.1787339815849,1148.7775183032015,-17.668972,163.63544,-566.22906,110.927216,0.29627815,1.0,4.4116446e-06,0.32520983,0
1268,Crex-crex-178677.wav,crex-crex,-4.6507773e-07,0.45455933,-0.46177673,0.02245987,1.559714395819671e-05,0.0004127097397824521,4.842763399259753e-12,3.107238347780977e-05,2342.8993983967457,5098.246691352948,607.4437086520661,1148.0391024111937,2618.3590156393743,7101.5625,46.875,2247.3542309769027,3945.324299760881,7578.464361088811,1749.741975653324,1347.562219170151,-15.451695,165.22159,-661.38654,132.94307,0.74715185,1.0,0.039797258,0.20869733,0
1269,Acrocephalus-schoenobaenus-264050.wav,acrocephalus-schoenobaenus,-2.9812338e-05,0.9999695,-1.0,0.074320726,1.4771318009714182e-05,0.0013990286286040634,5.769327205322518e-10,3.429049055452046e-05,4925.389595363055,8623.282046354201,0.0,1215.248229779599,10184.513644997132,16472.900390625,21.533203125,3219.795311884873,5967.3937639083815,8223.82110720713,10.15084947028448,1217.8155376848906,-3.3646674,197.15292,-516.5607,62.579906,0.5825565,1.0,0.0,0.2822566,21
1270,Acrocephalus-dumetorum-253989.wav,acrocephalus-dumetorum,-5.8716597e-07,0.9210205,-0.9254608,0.078228824,1.89582071681316e-05,0.0006860691385722897,1.6278699173052252e-12,4.549293071719262e-05,3630.266083108502,9018.094916626005,1262.3870473111206,808.8085833619037,4897.737375533428,12000.0,23.4375,1225.8848340481354,3686.693766025982,6313.007656496138,816.9144549185111,1158.8489071970578,-13.488155,134.90355,-562.66016,89.96116,0.4263081,1.0,4.375558e-06,0.3226525,5
1271,Emberiza-calandra-188741.wav,emberiza-calandra,2.7395506e-06,0.29655457,-0.28459167,0.016863015,6.73865577873985e-06,0.0005138405185460387,1.269171528491005e-11,1.7360724267315538e-05,3857.6305847502263,9389.743899779192,840.0265138816076,1205.7818904086648,5591.02550343428,15445.3125,187.5,1502.3050609328075,5399.166595602865,7909.249001500899,1631.339485573697,1394.5560117118414,-12.722799,166.28354,-554.8669,118.09633,0.59489787,1.0,5.798254e-05,0.30801663,0
1272,Emberiza-hortulana-478618.wav,emberiza-hortulana,-8.307127e-07,0.9999695,-1.0,0.058683068,1.637631722825871e-05,0.0019060481527375472,2.911518058673039e-11,4.662699973459414e-05,3590.1893821401036,11757.678730101361,0.0,680.108176614928,6030.381314105473,9234.375,23.4375,1021.2232205483351,3792.518299807654,6277.139798225412,11.048543641125972,796.631725544681,-6.169266,161.53506,-584.78094,83.00588,0.4390647,1.0,0.0,0.315847,0
1273,Phylloscopus-collybita-140670.wav,phylloscopus-collybita,-1.0266839e-07,0.8617859,-0.8083191,0.058032382,3.647983015966931e-05,0.0011550899791576588,2.188772048180954e-11,6.719129787481624e-05,4146.75773273909,9897.933031948349,3091.355977312636,625.2869712918236,7043.222803753887,14491.845703125,2110.25390625,996.6776424104846,3498.3774881327035,6966.300648811629,1428.1782513740982,593.1467100206851,-14.102614,145.72511,-599.9329,66.35897,0.45165843,1.0,0.00046090182,0.29513273,14
1274,Sonus-naturalis-387437.wav,sonus-naturalis,0.0010738735,0.10221863,-0.114212036,0.008206975,6.31329233728819e-07,0.002147746455054197,1.0309204960835229e-12,2.5916334933394846e-06,3249.292427505046,5377.782271606531,0.0,412.5220059252652,6226.136910601436,8871.6796875,21.533203125,738.957623734036,4165.168396219945,5303.702357041523,10.15084947028448,651.432473436644,-9.023326,146.10234,-774.9094,106.43633,0.7229125,1.0,0.0,0.23334017,0
1275,Strix-aluco-438365.wav,strix-aluco,-8.175469e-05,0.06391907,-0.07273865,0.008947246,2.548709958610114e-06,0.0007412070819122625,9.357780409363006e-12,1.4445184178754064e-05,2332.342807607399,8202.023723902026,0.0,540.748575354003,3616.2156389700826,6739.892578125,21.533203125,1339.7276663863038,4751.457172560379,6424.9427052971605,10.15084947028448,1148.8113807357895,-12.965699,163.34909,-776.0259,111.34065,0.5158223,1.0,0.0,0.28749198,3
1276,Ficedula-parva-318736.wav,ficedula-parva,1.3571233e-05,0.30471802,-0.30838013,0.025412066,4.602162008959891e-06,0.00027058853118016376,1.1727328131263757e-11,1.1309161560319318e-05,4198.183183130584,8990.13491381979,0.0,827.6280369108895,5011.678236636823,15890.625,23.4375,1290.8003894285334,3528.608732168804,8146.3381830593025,11.048543641125972,1048.1592815794777,-25.655107,165.8033,-687.7491,104.57871,0.28060207,1.0,0.0,0.31583995,14
1277,Acrocephalus-palustris-293260.wav,acrocephalus-palustris,-4.0601713e-09,0.057891846,-0.054626465,0.0043964004,2.396825367739045e-06,8.36190116962259e-05,1.6343733422024713e-11,5.632689289023133e-06,3696.3031569521963,12052.094565285544,2710.416885049459,429.0159920721323,4172.375155086848,6351.5625,23.4375,594.8717319731636,4535.980759188074,6575.473898262864,1439.314641127523,1105.4966751627078,-29.499224,142.67413,-884.6608,113.864746,0.44236484,1.0,0.0010218698,0.29973456,8
1278,Fringilla-coelebs-278566.wav,fringilla-coelebs,4.425461e-05,0.1331482,-0.1427002,0.010823319,7.288867988725646e-06,0.0002525843406519535,3.1718686684289755e-11,1.710148526979366e-05,3812.598077035165,5598.603004292353,0.0,491.04544343450567,5156.116953036523,9216.2109375,21.533203125,883.1785445304731,4051.8964765709366,6073.257002616318,10.15084947028448,1094.381118608665,-16.66153,196.57901,-808.8502,107.381714,0.43274522,1.0,0.0,0.30620334,13
1279,Acrocephalus-dumetorum-183647.wav,acrocephalus-dumetorum,-1.9406977e-07,0.21104431,-0.21394348,0.016319273,3.7989976468388922e-06,0.00011413068519384153,1.2367485676400858e-10,8.420988694791674e-06,6164.371468410458,10515.12923085474,0.0,1937.3420269581698,7673.075444029698,15867.1875,23.4375,3622.912819846262,6251.5277688666665,10030.066100583756,11.048543641125972,2270.306770045343,-24.784262,141.00052,-723.5589,118.22617,0.35012698,1.0,0.0,0.32522306,21
1280,Cyanistes-caeruleus-407101.wav,cyanistes-caeruleus,5.786952e-06,0.9683838,-0.8898926,0.018267998,1.0890549561172363e-05,0.00049728078526527,3.5352306600984383e-11,1.6411176735871864e-05,3970.3836198634895,11951.360397411023,0.0,563.952138425533,7419.344452090463,10734.375,23.4375,759.8734922900047,4266.372374347522,5712.419020094265,11.048543641125972,652.3853542985327,-12.390544,189.80183,-711.5179,79.24606,0.5594182,1.0,0.0,0.25155443,10
1281,Linaria-cannabina-196251.wav,linaria-cannabina,0.0007436713,0.7715149,-0.7568207,0.049304694,1.7990878611726345e-05,0.006329859747499858,1.993275696849054e-10,5.926312356788071e-05,3822.7947423082237,7704.8692355648145,33.70706771239654,810.6013497388906,5366.695374015748,12820.3125,23.4375,1354.3503779623659,4539.897516541811,9334.618324091985,537.7981787685993,1204.4575653822162,-11.048565,141.50342,-497.9121,93.5086,0.40778077,1.0,1.2194099e-05,0.32633358,0
1282,Caprimulgus-europaeus-448450.wav,caprimulgus-europaeus,1.3759753e-06,0.11375427,-0.119018555,0.006801621,1.709760881601744e-06,0.00016655711492532266,6.326837766675497e-11,7.2355214358396895e-06,3721.295140702801,8773.562004473428,0.0,2109.9880713716084,1768.8510463660346,11950.927734375,21.533203125,584.8789347833797,4778.084541594924,8125.9918465776,10.15084947028448,1731.8496235352168,-33.229088,168.20139,-816.3382,130.11858,0.3932757,1.0,0.0,0.32465148,16
1283,Glaucidium-passerinum-339697.wav,glaucidium-passerinum,3.346862e-08,0.29823303,-0.30963135,0.013993614,3.486735533781327e-06,0.00045903189572776945,1.0953072934576166e-11,1.1058322495566454e-05,3830.8713555923036,13394.013188401303,1787.0182769392322,1452.5365685917143,5157.982068321617,9468.75,23.4375,1909.4233681605656,4282.244456029838,6926.035745734014,709.2322728277665,1236.8110661187325,-30.35917,155.83551,-667.18665,98.80656,0.5042138,1.0,4.408786e-05,0.29455036,9
1284,Linaria-cannabina-194017.wav,linaria-cannabina,2.3498103e-05,0.32112122,-0.32859802,0.026391758,8.422064888702354e-06,0.000750982282696506,4.1253345453841516e-12,2.0179611347083123e-05,2427.042207800134,7388.4173317565555,335.15039142163783,1181.9785426416988,3551.5586558738246,9632.8125,23.4375,1716.5711313649222,4311.521321882367,7995.469157386704,1311.4372241089045,1302.935260549183,-13.274765,193.95499,-577.0345,116.846596,0.5724618,1.0,7.752282e-06,0.32471728,10
1285,Emberiza-citrinella-123750.wav,emberiza-citrinella,-5.673512e-06,0.7709961,-0.77523804,0.031193286,4.955507650055728e-06,0.0003600635611016519,8.22802742021567e-12,1.3836993876769207e-05,6348.827356628711,11400.555888788333,2632.6321575636584,822.9863591011573,9808.510170114074,15891.50390625,21.533203125,2285.020541988494,6085.2570686499275,8351.103404124653,905.1168779898986,1648.1167953042338,-18.303257,138.60121,-647.26166,106.66381,0.5672294,1.0,3.6201786e-06,0.31296474,2
1286,Athene-noctua-306422.wav,athene-noctua,-0.00023390478,0.57318115,-0.63316345,0.013768008,3.5200626719457625e-06,0.00046780921719640124,1.1752182752070336e-12,6.962745203580318e-06,4285.872859933331,7474.381636702798,0.0,824.9209330815489,6980.075785615781,10572.802734375,21.533203125,1268.537224349168,4666.207746537305,6011.5031315232445,10.15084947028448,838.0159825729669,-15.913096,135.2806,-707.06805,99.87744,0.4130193,1.0,0.0,0.33396757,19
1287,Troglodytes-troglodytes-484985.wav,troglodytes-troglodytes,-0.0014453038,0.96894836,-0.98269653,0.25268534,3.3599567982160126e-05,0.03421973539382253,2.7436710796602116e-11,0.0002367627152204946,2463.9554732051165,6428.296563013259,0.0,460.9035991133334,6726.475052656465,11929.39453125,21.533203125,1624.8250951687437,5295.135796765985,6778.809915944856,10.15084947028448,970.3661012534671,6.6638813,156.12988,-480.0396,49.86962,0.7919383,1.0,0.0,0.16441132,2
1288,Loxia-curvirostra-163550.wav,loxia-curvirostra,8.7878396e-07,0.26052856,-0.25048828,0.0153526645,8.748044594142615e-06,0.00029766970587032364,6.474443502148011e-10,1.7920606210594243e-05,6346.797002340409,12472.946797085911,3222.1379404738304,1561.4241203934835,10895.238946771755,17742.1875,23.4375,3176.992372677286,6716.753198801108,8936.522984607285,1692.225653068759,1408.6896288812818,-19.069286,68.53557,-704.8738,93.778824,0.35742402,1.0,3.4658806e-05,0.32172623,17
1289,Emberiza-calandra-265594.wav,emberiza-calandra,3.6951496e-06,0.24220276,-0.25743103,0.011403878,6.534029989317772e-06,0.0002264845639964207,2.8156470227484266e-11,1.5585697998207943e-05,3793.8114290182457,7863.093015710005,1517.0373874359998,1165.731138130733,1542.7843064924114,12351.5625,23.4375,2386.3994923728083,4708.734836099882,7140.209121642509,2047.7227724259603,1375.7584854742647,-19.827303,172.47067,-669.2335,141.25746,0.66178066,1.0,9.653544e-06,0.27121672,0
1290,Alauda-arvensis-189393.wav,alauda-arvensis,-3.086605e-05,0.4480896,-0.45132446,0.06035191,2.1762997785362033e-05,0.005549410045345509,9.592585303559362e-11,7.157034882201002e-05,2965.127472897682,5437.738786233447,524.7706082073787,949.5159773918554,4493.115291977979,7500.0,46.875,1128.0732960757168,3667.8683172258634,7117.113004368007,1328.6581823440106,1124.0171660920762,-6.025045,200.70132,-469.41513,96.513916,0.3929538,1.0,0.0002446831,0.35714933,0
1291,Troglodytes-troglodytes-315352.wav,troglodytes-troglodytes,-0.00036866608,0.65496826,-0.6642456,0.060968317,2.636092704119938e-05,0.000967704371407208,1.584177708416155e-11,6.256846720832876e-05,4152.555971041426,8535.246325992659,1266.0299879617892,987.7683274459953,6245.599455319592,8527.1484375,21.533203125,622.4709009655832,3364.2559891405394,5242.451925136891,914.4892729350356,829.4843507385013,-10.4977865,190.05484,-609.6771,79.83262,0.43380934,1.0,7.8739424e-05,0.3271627,19
1292,Emberiza-citrinella-213099.wav,emberiza-citrinella,3.4537038e-06,0.240448,-0.21766663,0.011592136,3.3767499555431364e-06,0.0004833722083846827,2.37222209089883e-12,1.0821165348915924e-05,2520.1103804848085,7325.013613187955,396.9096179677863,940.8047692867891,1826.4496634026927,8953.125,140.625,1744.8938200126083,4989.6165095555025,7634.5224415272305,1405.428145783596,1440.1273689687437,-13.128571,194.88208,-612.3431,132.06058,0.70981497,1.0,0.00012505379,0.27514213,0
1293,Phylloscopus-sibilatrix-253848.wav,phylloscopus-sibilatrix,4.9362447e-06,0.9949951,-1.0,0.056506936,3.217858312034813e-05,0.001319999439310256,3.3381879914179993e-09,7.456522983151335e-05,3695.723674102722,6963.561003381353,1657.22980088519,819.8555063628933,6137.025426249009,8742.1875,23.4375,938.3041202987437,3546.279766379386,6270.824271622418,1088.3214552890977,771.4327933954519,-8.520531,153.34291,-620.71,84.69897,0.519278,1.0,0.0007321305,0.2883303,12
1294,Carpodacus-erythrinus-309536.wav,carpodacus-erythrinus,-9.4496056e-05,0.9795685,-0.9917755,0.018938204,1.3212006295788984e-05,0.002607114595877069,5.3397081515418236e-11,2.9663810176238672e-05,2596.7946814957368,5627.018554350417,0.0,413.61960650964136,5094.725074509734,9000.87890625,21.533203125,716.9346278432843,2861.737697354798,4461.973842098199,10.15084947028448,447.6467348178146,-8.325477,206.69354,-737.6214,92.70262,0.5501581,1.0,0.0,0.29266167,17
1295,Bubo-bubo-239710.wav,bubo-bubo,7.89496e-06,0.22383118,-0.22541809,0.021996012,9.095200630917664e-07,0.001913139210617183,1.106548111958536e-12,1.5796750969592612e-05,836.5378440868495,3905.28656549957,0.0,182.58543734863716,353.9928521679196,1227.392578125,21.533203125,47.74073038532376,2805.845390360185,6763.31589881124,10.15084947028448,1344.9850714523561,-24.607752,166.28792,-616.46063,125.5077,0.40328175,1.0,0.0,0.3086189,1
1296,Cyanistes-caeruleus-480471.wav,cyanistes-caeruleus,-1.3866431e-05,0.24060059,-0.25628662,0.015517448,7.99863805551571e-06,0.00043503421360144013,1.5625281950255166e-11,1.726610979487507e-05,3021.844399168393,6351.2808721803085,0.0,1136.2146870087802,4794.809446268764,8936.279296875,21.533203125,1755.62415687615,3944.225812116986,6329.858964817529,10.15084947028448,933.2792167374648,-10.838351,222.04498,-670.7428,91.267784,0.5500663,1.0,0.0,0.28962633,3
1297,Phylloscopus-sibilatrix-314970.wav,phylloscopus-sibilatrix,-3.6933268e-09,0.45098877,-0.46858215,0.027996024,1.2322750155520102e-05,0.0003763905259733503,8.69439890701773e-12,2.6971376990999033e-05,4531.64111534501,12566.67382392601,0.0,1048.2889255463024,5194.9501453905805,9656.25,23.4375,1629.1457118522114,3947.8971090997024,6993.33308661677,11.048543641125972,1210.5982231110263,-32.119446,111.198456,-709.37286,113.7622,0.379507,1.0,0.0,0.31159478,4
1298,Turdus-merula-458092.wav,turdus-merula,-2.0090847e-09,0.9957123,-0.99746704,0.05365366,4.1810540280577916e-06,0.0005920126815616319,2.0793279484511072e-13,1.9955926299717835e-05,3390.0043689711365,15222.111029230025,1767.9025210848406,859.3686860471863,4049.351362779349,7101.5625,23.4375,1333.8174340496696,3764.9233987648377,7052.281210881168,480.8140409361331,1375.7667022615708,-25.489586,88.91347,-535.9671,101.07376,0.39659458,1.0,8.323842e-07,0.32221085,63
1299,Locustella-naevia-198929.wav,locustella-naevia,3.100788e-05,0.23570251,-0.2250061,0.017594645,3.05528938088587e-06,0.00033182340122001324,4.297659426999195e-12,9.680592200830854e-06,5979.701931302333,7931.155105283955,3519.794573100433,406.5630123288924,7637.6321500852155,14226.5625,5789.0625,1632.0524475184084,4747.778553120976,8082.510227107747,2041.5652438140114,1302.0524903155613,-13.533312,123.62392,-539.3759,103.76334,0.34124047,1.0,0.000108243126,0.36590752,1
1300,Sylvia-curruca-187834.wav,sylvia-curruca,4.7957374e-06,0.4390564,-0.4255829,0.020556074,5.594745915215107e-06,0.0004031687015361445,1.1423397246129203e-11,2.011740513016209e-05,3447.5724920423486,6713.326862769989,1053.1338377990778,588.8165348974708,2972.6160112916004,10781.25,187.5,1126.588639756872,5150.591602914412,8177.124373043736,1244.4173121946344,1509.7870835865224,-17.026735,141.19252,-592.65533,125.046844,0.6279558,1.0,1.8963263e-05,0.2747732,0
1301,Acrocephalus-schoenobaenus-142158.wav,acrocephalus-schoenobaenus,-3.3688082e-07,0.72750854,-0.69776917,0.031377655,1.093372273724074e-05,0.0006499152591921306,6.053232182925201e-12,2.0569131224094544e-05,6709.220693511443,9982.442897858025,3974.6049861663646,1235.9086776063666,9723.114630223397,13695.1171875,21.533203125,2433.4223205618828,4346.060085407218,6259.046062871431,275.67483944390614,1070.483944781427,-29.685427,146.31934,-648.5206,104.313354,0.4416705,1.0,1.0910887e-05,0.29907057,40
1302,Phylloscopus-collybita-301636.wav,phylloscopus-collybita,-4.8941383e-05,0.30836487,-0.31929016,0.012228621,6.445166943381652e-06,0.00020668046646122755,4.353213609425418e-12,1.5663127666414724e-05,6043.309681860891,6967.5180839288305,0.0,546.0817955043207,8949.041671621808,10702.001953125,21.533203125,1455.6021728316891,4969.774379469476,6180.948432132824,10.15084947028448,881.9198533052855,-16.942142,144.28625,-707.5231,110.070564,0.5847897,1.0,0.0,0.32435104,25
1303,Fringilla-coelebs-180632.wav,fringilla-coelebs,3.9844672e-05,0.8911438,-0.8818512,0.07377087,3.541616283384555e-05,0.0010133715323368537,1.1836896014600715e-09,7.936110254277245e-05,4873.891173580354,9390.010942455378,0.0,1169.5722293347117,7164.194327264654,15492.1875,23.4375,2716.03946175792,5416.166115855071,9518.0414639424,11.048543641125972,1833.3650502950493,-23.432848,107.85722,-599.6334,88.582054,0.37385947,1.0,0.0,0.3182372,2
1304,Alauda-arvensis-188743.wav,alauda-arvensis,1.079841e-06,0.12825012,-0.12020874,0.014907004,8.572546435253152e-06,0.000661176331179539,1.7352086047759715e-11,2.2674871454902645e-05,3915.9336312975797,5462.5271037036355,1640.3492125562968,623.2580011232201,5180.559961928934,11250.0,2531.25,1319.4336142805967,4595.181224809177,7411.4603119874055,1483.4296119089358,1383.4212849242545,-12.826846,157.9126,-538.7326,114.858,0.38217336,1.0,0.00016785588,0.3659105,16
1305,Hippolais-icterina-182520.wav,hippolais-icterina,2.7040704e-07,0.90452576,-0.93222046,0.033748385,7.591049010289114e-06,0.00023720960362957295,1.0332572290999485e-11,1.4718252034797414e-05,4944.264409757486,8934.467261331562,0.0,1006.1773965614535,6521.219632235098,16031.25,23.4375,1989.2571604296195,4663.932156354045,9339.354366345346,11.048543641125972,1528.731652534873,-28.10552,100.7756,-628.0069,96.498085,0.3751948,1.0,0.0,0.31518364,15
1306,Emberiza-hortulana-317572.wav,emberiza-hortulana,6.665943e-07,0.34065247,-0.34230042,0.017687192,5.054781573147435e-06,0.0005167436443812217,6.802812798181017e-11,1.7948734008463024e-05,4535.973213047372,10129.356152531429,0.0,700.3991929233733,5780.797697368421,11179.6875,23.4375,1617.2529408974492,5471.530260259331,9002.443862076627,11.048543641125972,1619.538676423771,-30.604424,101.23362,-671.38837,103.67932,0.4088713,1.0,0.0,0.3146199,7
1307,Sylvia-borin-169346.wav,sylvia-borin,3.6805548e-05,0.7221985,-1.0,0.037479334,1.4957122272766823e-05,0.0006072807683717773,4.116790584504186e-12,2.739700113218668e-05,3973.3538886958636,8185.65770346986,681.3300513284473,970.3144084381277,6773.198214444247,14179.6875,773.4375,2346.6233672509948,5062.769413260443,7548.495031967561,1558.2118158841092,1276.004368273788,-8.170111,246.44781,-406.43033,80.32421,0.43516284,1.0,0.00014551352,0.32642457,0
1308,Locustella-naevia-314279.wav,locustella-naevia,8.419469e-09,0.33302307,-0.29766846,0.020081656,3.983710372046127e-06,0.00028210088430381277,2.094736820590339e-12,9.581671116051048e-06,5647.955543852135,12022.232372122293,0.0,1068.3914073438755,8424.34744531784,17601.5625,23.4375,1888.6288717237994,4885.719127430798,8066.666039806544,11.048543641125972,1161.8488772129394,-19.341702,142.16644,-766.6054,85.05277,0.31744373,1.0,0.0,0.3298912,25
1309,Phoenicurus-phoenicurus-253022.wav,phoenicurus-phoenicurus,3.8017654e-06,0.30403137,-0.31228638,0.02452893,9.769789753759623e-06,0.0007393778770256931,8.488630436625985e-11,2.374862726160924e-05,4530.722986183574,9400.96267273258,0.0,1192.7394621347973,5091.161540889325,16125.0,23.4375,1486.8361814775728,4382.459759480866,9224.717086423609,11.048543641125972,1813.5986282982576,-27.325594,135.94601,-674.5146,107.45502,0.35249645,1.0,0.0,0.3199063,5
1310,Sonus-naturalis-363575.wav,sonus-naturalis,-0.004989198,0.47807312,-0.5085144,0.017048502,2.573994287276276e-06,0.009978381720186022,7.827177928579267e-13,5.114049796175858e-06,3454.72177176084,7879.201856409248,0.0,611.2096291080043,5710.62539656174,12316.9921875,21.533203125,1111.2456873475498,3308.5630190391917,4985.3724703973885,10.15084947028448,661.7354902598338,-11.244158,137.39232,-625.2372,92.67759,0.38469988,1.0,0.0,0.3150514,0
1311,Luscinia-megarhynchos-323320.wav,luscinia-megarhynchos,-1.4065843e-07,0.25131226,-0.24832153,0.009877256,1.449433397258047e-06,7.387753788434217e-05,4.524993872049559e-13,2.8370734754385004e-06,6210.461408980712,10642.68576856771,0.0,887.9867048595482,8667.491620788403,12941.455078125,21.533203125,1517.9106918702748,4455.461116292284,5804.946275138324,10.15084947028448,706.2287010812598,-33.725918,121.441895,-724.0977,113.325325,0.6176775,1.0,0.0,0.29742634,28
1312,Fringilla-coelebs-463626.wav,fringilla-coelebs,-4.280865e-05,0.9999695,-0.4397583,0.05933723,1.337889052942642e-05,0.0063942214730953835,9.198171631077436e-10,9.7275223689205e-05,1216.2314718839311,5083.680497390235,0.0,768.1142586113538,1967.6020942372547,10551.26953125,21.533203125,1437.7820519292045,4004.349265406141,6958.517448591162,10.15084947028448,1364.0491467171466,-0.97203964,201.24507,-608.69714,91.58176,0.73315,1.0,0.0,0.20690754,0
1313,Emberiza-calandra-194896.wav,emberiza-calandra,4.528203e-06,0.7193451,-0.7015686,0.030098774,8.429369299542322e-06,0.0003776148167323599,2.605473813290178e-12,1.9989015846692232e-05,4709.247561429083,7979.801051088285,1589.6641098394161,850.5120365831177,7497.048495678191,12867.1875,515.625,1094.9491516783216,5845.088486131849,7913.42861777845,1498.0454196701662,1443.6502934932078,-14.179283,171.46231,-559.3423,118.17091,0.66864765,1.0,1.0757559e-05,0.2864915,1
1314,Periparus-ater-446627.wav,periparus-ater,-6.612572e-05,0.167099,-0.16705322,0.013925078,3.847228289415499e-06,0.00020547635083884616,9.276774761395712e-11,8.949725009349348e-06,6814.83848973821,12607.749839923796,3510.7847557862365,784.2424363204162,8783.284836560973,13436.71875,21.533203125,1659.5704465132274,5769.425741583308,8875.617641482542,408.7800760504137,1511.3957222313427,-15.434183,117.867966,-760.518,109.00379,0.37755623,1.0,2.5926942e-05,0.3562501,13
1315,Troglodytes-troglodytes-415260.wav,troglodytes-troglodytes,2.1842636e-06,0.65792847,-0.65444946,0.06506163,1.517684623468547e-05,0.005427160563682314,5.050170577169872e-12,4.4238364611805014e-05,3405.875686692184,7355.429076544168,651.5083471387701,1442.0970745492668,5593.0441414776105,8554.6875,46.875,1227.8887845601523,3534.7510605618972,5974.832617923525,1163.4705700781117,883.6711000291871,-8.786796,152.61316,-483.37207,99.082825,0.49306807,1.0,4.0698145e-05,0.35816494,3
1316,Emberiza-cirlus-327986.wav,emberiza-cirlus,4.628148e-06,0.7727814,-0.78570557,0.01648672,1.017947286155494e-05,0.00023615260438822417,1.453862358170572e-10,2.0741191542583132e-05,5218.835876490066,10175.954376970236,3254.0912395622395,588.1011387908736,6350.390330485046,12960.9375,23.4375,772.8914771210707,5058.615397871198,8420.199885912154,356.98137515314994,1061.401184778864,-21.0957,144.47073,-700.973,117.69356,0.5908867,1.0,5.653288e-06,0.26026043,27
1317,Phoenicurus-phoenicurus-189040.wav,phoenicurus-phoenicurus,-0.0005803518,0.29959106,-0.3033142,0.022604642,7.627653875329854e-06,0.0011607034441616561,2.1292245328547737e-12,1.8292030463186614e-05,5011.477779498086,7693.3113365004265,1094.7288963816877,728.7711342188912,7983.493203716449,12632.8125,960.9375,2335.502052943001,5764.603616733008,8041.329403330818,1334.4788343886576,1493.9233327243505,-19.77461,183.4393,-484.35977,99.405624,0.476685,1.0,8.404002e-06,0.31281143,11
1318,Carpodacus-erythrinus-197158.wav,carpodacus-erythrinus,1.1689319e-06,0.9999695,-1.0,0.08681912,2.1773280234272e-05,0.0019711319721406758,2.0716613289218754e-11,7.058219743088225e-05,4564.853044119054,10621.140492424765,0.0,478.0671856975171,5087.403768695282,9840.673828125,21.533203125,890.1875110076405,4682.121588395402,7745.72201440349,10.15084947028448,1557.4210860173064,-23.812572,110.178116,-531.95154,96.57814,0.33361843,1.0,0.0,0.32083765,18
1319,Hippolais-icterina-452079.wav,hippolais-icterina,-7.094474e-06,0.04916382,-0.04937744,0.007704536,1.2693111513412198e-05,0.00025813540250902925,6.526637164828966e-11,1.4249151281602295e-05,1973.8061232738298,4016.6143358748013,0.0,421.5737232605077,3489.9124313186812,6359.375,7.8125,877.0880881706981,1939.2013442110235,3191.48884054671,3.6828478803753226,339.8994939454056,-19.112984,128.1243,-900.4697,73.57832,0.6408166,1.0,0.0,0.21543431,12
1320,Chloris-chloris-460983.wav,chloris-chloris,-0.000128334,0.12902832,-0.12913513,0.011832907,2.368641159454226e-06,0.0006918235341534809,5.7411945969399485e-11,6.5766208912044445e-06,3750.0893237431155,10860.127029845476,1687.6572133143995,560.017665485161,4849.352358928372,10831.201171875,21.533203125,957.6565039286452,4344.42970063024,8164.001005102279,1115.6193106302821,1316.756054553763,-11.8008,146.42596,-816.0946,114.63469,0.53725046,1.0,0.00022246942,0.3373735,0
1321,Sylvia-borin-424573.wav,sylvia-borin,-1.5205978e-05,0.15866089,-0.15957642,0.011499725,4.565258803091196e-06,0.0005663213375214371,5.830965102742898e-11,1.3303971380245252e-05,2734.1308315493575,11025.00000064174,0.0,664.3416706688635,4115.286596693711,11154.19921875,21.533203125,1036.7791606406417,4043.445440565698,6242.796719674168,10.15084947028448,943.322261412463,-10.615388,187.68619,-737.24194,109.42085,0.63223743,1.0,0.0,0.31200102,16
1322,Athene-noctua-356551.wav,athene-noctua,-9.672048e-06,0.8138275,-0.93618774,0.038320493,2.4504852542711152e-05,0.001906748635176783,1.507888650490556e-10,4.0763134068338614e-05,4191.9017424057265,9776.236808394515,0.0,1086.8355468793682,8106.759537657728,12703.125,23.4375,1677.6699584486428,4334.563814572361,5994.5146333992225,11.048543641125972,645.5074087306759,-8.883691,172.40778,-617.48395,65.11783,0.51824206,1.0,0.0,0.29799777,10
